customer_id,full_name,email,phone,address,service_plan,connection_type,monthly_fee,data_usage_gb,avg_speed_mbps,promised_speed,uptime_percentage,payment_status,last_payment_date,contract_start_date,active_tickets,ticket_type,ticket_status,last_ticket_date,customer_satisfaction
CUST003010,Kelly White,denise17@example.net,001-998-786-6805x44796,"4433 Perkins Radial
Gutierrezberg, OR 06771",Premium,Cable,100.34,451.31,325.67,338.26,98.96,Paid,2024-02-18,2023-07-23,1,Billing Query,In Progress,2024-11-30,10.0
CUST003011,Kurt Woods Jr.,garyerickson@example.org,954.587.8207x797,"739 Amy Overpass Suite 224
Garcialand, CO 82284",Premium,Satellite,113.74,213.44,254.47,348.48,97.19,Paid,2024-01-25,2023-12-24,0,Service Request,Closed,2024-09-25,10.0
CUST003012,Tracy Williams,zsloan@example.net,(467)577-8198x76856,"67098 Vaughn Stravenue Suite 716
Thomaschester, MP 43184",Enterprise,Fiber,190.23,735.9,905.59,836.6,99.15,Pending,2024-11-23,2024-07-30,0,Service Request,Closed,2024-11-16,10.0
CUST003013,Eric Wilson,pattonkristen@example.org,374.644.1151x464,"PSC 4684, Box 5961
APO AA 93735",Premium,Fiber,86.8,417.93,415.92,428.06,99.44,Paid,2024-05-30,2024-03-09,1,Billing Query,Resolved,2024-03-14,10.0
CUST003014,Carlos Davis,samantha05@example.net,844.758.9219,"USNV Brown
FPO AA 55842",Standard,Fiber,65.15,532.85,119.15,108.92,99.63,Paid,2024-09-08,2024-07-25,0,Technical Issue,Open,2024-11-01,10.0
CUST003015,Jeffrey Anderson MD,kennethmcclain@example.com,+1-355-818-3168x3726,"PSC 4764, Box 2986
APO AP 62497",Premium,Fiber,106.55,675.91,479.01,451.03,99.3,Paid,2024-08-11,2023-04-23,2,Service Request,Open,2024-10-03,10.0
CUST003016,Sarah Walker,bcollins@example.org,549.455.6733x138,"5635 Bryan Mill Suite 625
North William, WV 22452",Premium,Cable,90.71,836.41,299.74,324.6,98.78,Paid,2024-11-28,2024-11-09,1,Billing Query,Open,2024-11-22,10.0
CUST003017,James Leon,michelle83@example.net,(905)614-6629,"78810 Vincent Freeway
Kaylaville, NH 51016",Enterprise,Fiber,138.28,905.68,885.6,818.15,99.14,Paid,2024-09-12,2024-05-03,0,Service Request,Resolved,2024-05-26,10.0
CUST003018,Maureen Madden,mburton@example.org,8492446663,"00525 Davis Glen
West Annland, NJ 90088",Enterprise,Fiber,133.25,718.4,670.58,636.09,99.47,Paid,2024-03-19,2024-03-12,2,Billing Query,Resolved,2024-07-01,10.0
CUST003019,Anita Hudson,williamsonstephanie@example.net,671-263-8841,"Unit 0223 Box 7312
DPO AE 97486",Premium,DSL,114.14,622.39,362.79,416.58,98.41,Pending,2024-04-17,2024-04-09,0,Service Request,Resolved,2024-12-14,10.0
CUST003020,Mary Davis,jasminemills@example.net,(559)750-6800x11192,"PSC 9109, Box 5307
APO AP 78042",Standard,Satellite,65.98,895.36,196.85,292.74,96.81,Paid,2024-01-02,2023-12-20,0,Billing Query,In Progress,2024-01-20,10.0
CUST003021,Derek Barnes,katrina75@example.com,+1-316-496-8638x94178,"USCGC Levy
FPO AP 61583",Standard,DSL,65.21,667.47,237.43,291.82,97.46,Paid,2024-04-26,2023-12-23,0,Technical Issue,Closed,2024-12-19,10.0
CUST003022,Omar Hernandez Jr.,robertsonrachel@example.com,396.998.3082x7839,"0141 Stone Pines
Lake Donald, NY 07429",Standard,Fiber,58.33,476.68,253.17,233.13,99.31,Paid,2024-09-10,2024-09-09,0,Billing Query,In Progress,2024-09-23,10.0
CUST003023,Michael Cole,collinsscott@example.org,320-611-8680x92842,"7172 Billy Locks Apt. 925
Aprilhaven, CA 05767",Premium,DSL,117.48,284.35,376.38,443.0,96.74,Paid,2024-07-13,2024-06-01,2,Connection Problem,Resolved,2024-09-28,10.0
CUST003024,Andrew Rodriguez,kenneth86@example.net,332.606.8246x4166,"63252 Young Flats Suite 328
Friedmanville, MO 13438",Enterprise,Fiber,157.03,781.41,886.11,927.27,99.01,Pending,2024-07-05,2024-06-27,1,Service Request,In Progress,2024-11-28,10.0
CUST003025,Erin Buck,zhartman@example.net,001-450-634-2508,"406 Lyons Loop
Anthonyberg, AS 54848",Enterprise,Cable,146.11,427.54,780.49,901.52,98.43,Paid,2024-10-22,2023-11-22,1,Technical Issue,In Progress,2024-06-01,10.0
CUST003026,Kevin Cole,brandy17@example.com,+1-386-976-5599x2578,"917 Chavez Drive Suite 366
Lake Kimberly, HI 05698",Standard,DSL,69.92,655.97,140.42,165.38,97.76,Paid,2024-07-09,2024-04-24,0,Connection Problem,Closed,2024-07-16,10.0
CUST003027,Nicholas Warner,robertsjohn@example.net,7126204314,"94747 Rodriguez Street Suite 009
New Deborah, CO 45319",Basic,Satellite,39.69,468.75,52.13,75.9,96.54,Paid,2024-03-31,2024-02-09,1,Connection Problem,Closed,2024-02-16,10.0
CUST003028,Claudia Weaver,anita09@example.org,+1-451-681-8300x849,"46094 Mary Loop Apt. 795
New Summerton, MN 88416",Basic,DSL,43.04,695.26,40.96,55.77,98.28,Paid,2024-10-02,2024-05-07,0,Service Request,Open,2024-11-29,10.0
CUST003029,Michelle Graham,aliciaconner@example.org,660.913.3779,"67676 Burgess Motorway Apt. 634
Lake Kaitlin, CA 40407",Standard,Cable,62.94,564.63,116.83,119.13,97.3,Paid,2024-01-31,2023-11-24,1,Connection Problem,Closed,2024-08-19,10.0
CUST003030,David Phillips,silvachad@example.net,(447)807-1814x6993,"1110 Jennifer Mission
South John, NM 99741",Premium,Fiber,94.37,182.9,487.53,458.12,99.88,Paid,2024-03-14,2023-04-17,0,Service Request,Closed,2024-07-24,10.0
CUST003031,Lori Baldwin,osborneandrew@example.com,481.345.0392,"820 Charles Keys Suite 563
Stephanieland, NM 20452",Basic,Fiber,48.43,271.25,58.66,63.21,99.43,Pending,2024-12-07,2024-11-13,0,Service Request,In Progress,2024-11-30,10.0
CUST003032,Nathaniel Hernandez,qvillanueva@example.net,(222)330-8473x753,"8224 Mahoney Curve
Port Georgefurt, NE 72028",Premium,Satellite,117.6,456.99,268.97,385.69,97.21,Paid,2024-04-10,2023-06-07,1,Billing Query,In Progress,2024-11-05,10.0
CUST003033,Heather Fletcher,lisa59@example.org,300-936-8899x3984,"598 Hartman Falls Suite 658
New David, MH 37910",Standard,Fiber,62.27,788.63,278.69,283.2,99.46,Paid,2024-12-03,2023-07-04,0,Service Request,Closed,2024-06-29,10.0
CUST003034,Todd Martin,osbornechristopher@example.org,(700)506-6421x796,"9749 Mckenzie Dale Apt. 322
Lake Davidside, VT 69763",Premium,Satellite,89.08,775.96,199.73,316.55,94.71,Paid,2024-04-10,2024-02-06,0,Service Request,In Progress,2024-02-26,10.0
CUST003035,Nicole Jones,abigaillewis@example.com,554-340-8643,"96465 Crawford Shore Apt. 189
Port Jamesstad, RI 93333",Enterprise,DSL,193.53,851.06,587.39,674.55,97.85,Paid,2024-01-31,2023-11-29,0,Service Request,Closed,2024-08-05,10.0
CUST003036,Robin Garcia,patriciamcmahon@example.net,627-632-5452x773,"Unit 4414 Box 7885
DPO AP 75139",Enterprise,Satellite,156.87,602.12,361.7,520.38,94.7,Paid,2023-11-20,2023-01-15,0,Technical Issue,In Progress,2023-04-21,10.0
CUST003037,Cody Floyd,terrihall@example.net,496-691-0992x2175,"19033 Smith Spur
Tuckerview, IA 68126",Standard,Fiber,62.88,597.55,283.99,272.69,99.17,Paid,2024-06-19,2023-06-26,0,Technical Issue,Open,2023-07-31,10.0
CUST003038,Scott Marks,cannonchristine@example.org,001-716-911-8108,"2433 Flores Glens
Wrighthaven, VT 12578",Enterprise,Satellite,194.16,128.19,633.05,922.69,96.33,Paid,2023-05-26,2023-03-21,0,Billing Query,In Progress,2023-04-21,10.0
CUST003039,Erika Jones,morenocarolyn@example.org,001-318-259-3484,"1887 Murphy Island
New Jefferystad, MH 77876",Basic,Fiber,34.55,341.38,62.24,68.01,99.38,Paid,2024-05-24,2024-03-13,0,Connection Problem,Closed,2024-08-12,10.0
CUST003040,Lori Mitchell,david81@example.org,+1-920-472-5195,"Unit 0722 Box 5864
DPO AE 73413",Premium,Cable,81.46,348.26,392.76,418.62,98.16,Overdue,2024-12-02,2024-11-04,1,Service Request,Closed,2024-11-28,10.0
CUST003041,Christina Gonzales,lisa60@example.org,804-299-8757,"67103 Potter Ridges
Carneyberg, OK 92416",Premium,Fiber,90.55,672.42,437.28,482.25,99.38,Pending,2024-05-08,2023-03-03,3,Connection Problem,Resolved,2023-09-27,10.0
CUST003042,Barbara Thompson,brian81@example.org,001-347-701-6167x239,"9044 Johnson Plaza
Fosterside, LA 74788",Premium,Satellite,81.77,845.74,299.13,410.08,97.35,Paid,2024-04-16,2024-02-22,1,Connection Problem,In Progress,2024-10-18,10.0
CUST003043,Amanda Garcia,colemegan@example.net,(453)580-3079x0796,"988 Davidson Prairie
Vaughnchester, MT 69872",Basic,Cable,30.06,87.98,93.93,98.04,98.12,Paid,2024-10-29,2024-02-29,0,Service Request,Resolved,2024-08-09,10.0
CUST003044,Dawn Gutierrez,james29@example.com,620-521-6691,"PSC 3839, Box 8958
APO AA 46474",Premium,Cable,111.03,229.37,404.6,411.92,97.81,Paid,2023-10-01,2023-07-17,1,Service Request,Closed,2024-02-22,10.0
CUST003045,Crystal Gonzalez,ywoods@example.org,227-347-2531,"157 Nelson Stravenue Suite 268
Port Charlesfort, AK 14442",Basic,DSL,34.91,408.54,52.98,66.17,97.15,Paid,2024-10-19,2024-08-25,1,Service Request,Open,2024-09-19,10.0
CUST003046,Catherine Sims,nicholelara@example.org,901-220-6940x02849,"191 Erik Knoll Suite 443
Samuelhaven, MA 72965",Enterprise,Satellite,173.39,722.19,632.35,822.63,95.55,Pending,2024-08-23,2023-04-28,0,Billing Query,Resolved,2023-09-10,10.0
CUST003047,Gary Sherman,vsmith@example.org,905.208.5069,"083 Green Flats
Navarrobury, NM 81970",Enterprise,Fiber,128.76,475.24,557.61,560.25,99.59,Paid,2024-11-08,2024-09-01,0,Technical Issue,Resolved,2024-10-23,10.0
CUST003048,William Osborn,melissa56@example.com,429.441.4172x4305,"380 Jason Mission
Simpsonstad, OK 15074",Standard,Satellite,56.43,202.85,81.26,118.39,96.36,Paid,2024-03-29,2023-07-12,0,Technical Issue,Open,2023-08-19,10.0
CUST003049,Diane Campbell,amberherman@example.org,948-933-5818x69951,"USNS Henry
FPO AA 44870",Standard,Satellite,67.28,297.99,199.35,259.68,97.44,Paid,2024-10-09,2024-10-07,0,Connection Problem,Open,2024-10-26,10.0
CUST003050,Amanda Steele,johnrangel@example.com,583.376.9582x796,"43848 Washington Burgs Apt. 313
Derekport, VI 15366",Basic,DSL,47.61,124.91,59.79,75.45,95.4,Paid,2023-12-06,2023-06-23,0,Technical Issue,Open,2024-03-19,10.0
CUST003051,Gregory Johnson,nicholas26@example.net,+1-603-554-1210x36835,"08783 Deborah Ford Suite 186
Armstrongburgh, OH 21325",Basic,DSL,36.23,945.28,47.0,54.81,98.09,Paid,2024-02-24,2023-05-08,0,Connection Problem,Resolved,2024-02-06,10.0
CUST003052,Jeff Hardin,audreycoleman@example.com,001-699-269-9636x2387,"627 Young Common
Port Joshuastad, GA 66133",Enterprise,DSL,164.28,126.41,802.09,949.98,96.83,Paid,2023-09-08,2023-05-14,0,Technical Issue,Open,2023-05-26,10.0
CUST003053,John Johnson,ewhite@example.net,(849)482-0561x67178,"325 Tyler Union
West Samanthabury, IA 36395",Enterprise,Cable,130.49,303.77,458.02,544.42,97.95,Paid,2024-11-02,2024-04-27,0,Billing Query,Open,2024-09-05,10.0
CUST003054,Heather Edwards,angelmiller@example.com,611.263.7433x3513,"94770 Miller Trail Apt. 368
Andersonbury, AK 95435",Basic,Fiber,32.42,794.07,52.54,54.66,99.62,Paid,2024-12-15,2024-04-08,1,Connection Problem,Open,2024-11-13,10.0
CUST003055,Brittney Chavez,traceyrobinson@example.org,7975667330,"9049 Atkins Plaza Apt. 383
Ericborough, AS 12606",Basic,Satellite,37.9,849.81,53.01,75.06,96.96,Paid,2024-09-18,2023-02-10,0,Connection Problem,Resolved,2023-03-22,10.0
CUST003056,Ronnie Eaton,whitesteven@example.com,001-802-637-8865x4522,"40964 Richardson Grove
New Cynthia, MH 02387",Basic,Satellite,35.15,606.75,56.78,80.5,97.34,Paid,2024-04-20,2024-01-19,2,Technical Issue,Resolved,2024-09-06,10.0
CUST003057,Amber Rogers,klynch@example.org,750-400-9225x231,"2979 Alexandra Curve Apt. 561
West Adamview, ID 54796",Standard,Cable,55.94,579.2,137.08,160.37,99.45,Paid,2024-06-22,2024-05-29,0,Service Request,Resolved,2024-08-03,10.0
CUST003058,Barbara Shelton,wrodriguez@example.net,+1-952-317-5504,"921 Aaron Roads Apt. 719
Douglaston, MS 34769",Basic,DSL,36.02,79.74,64.25,85.74,95.86,Paid,2024-11-29,2023-10-01,2,Technical Issue,In Progress,2024-08-17,10.0
CUST003059,Leslie Richards,jamesmathis@example.com,891.627.7563x024,"29292 Swanson Trafficway Apt. 848
New Evan, ND 22864",Enterprise,Satellite,136.49,933.91,715.74,977.55,97.11,Paid,2024-11-05,2024-05-12,2,Service Request,Closed,2024-10-01,10.0
CUST003060,Mrs. Donna Payne,davidbowen@example.net,7333395078,"0472 Jackson Lights
Marymouth, CO 97240",Enterprise,Cable,138.23,285.11,753.97,914.16,97.49,Pending,2023-08-14,2023-03-10,1,Service Request,Resolved,2024-01-27,10.0
CUST003061,Jose Ellis,kstewart@example.org,001-580-524-8229x933,"2377 Jennifer Pike
North Helen, NV 59541",Enterprise,Cable,170.91,550.35,806.56,994.8,98.74,Paid,2024-05-30,2024-05-10,0,Technical Issue,Open,2024-09-24,10.0
CUST003062,Logan Oneal,wweaver@example.net,+1-233-652-5849x9223,"07263 Jones Camp Suite 904
Lake Garyburgh, AL 31902",Premium,DSL,107.77,467.21,339.49,396.48,96.92,Paid,2024-08-08,2024-06-30,2,Technical Issue,Open,2024-11-19,10.0
CUST003063,Regina Davis,olutz@example.com,+1-706-544-8162,"663 Madison Ridges Apt. 079
Sheenaside, MH 80526",Premium,Satellite,110.76,303.31,238.46,351.27,94.46,Pending,2024-11-12,2024-05-05,0,Billing Query,Open,2024-10-01,10.0
CUST003064,Aaron Tran,davidlee@example.net,(655)783-6805x914,"0710 Graham Stream
Port Bruce, CT 10930",Premium,Cable,91.02,556.61,364.53,436.45,97.48,Paid,2024-06-21,2024-03-17,1,Technical Issue,Open,2024-06-15,10.0
CUST003065,Annette Chase,michael81@example.com,001-448-885-7187,"904 Green Mall
East Robert, NY 52976",Standard,Cable,76.78,143.12,279.0,291.99,97.3,Paid,2024-09-23,2023-12-03,0,Connection Problem,In Progress,2024-08-06,10.0
CUST003066,Richard Harris,john01@example.net,(737)620-9940x476,"183 Turner Ramp Apt. 914
Cunninghamburgh, PR 69110",Standard,Satellite,63.19,508.61,168.94,234.28,96.05,Paid,2024-12-06,2024-02-23,2,Billing Query,In Progress,2024-06-08,10.0
CUST003067,Meghan Wade,kleinsusan@example.com,810-980-0887x734,"07741 Hubbard Cliff
Lake Jeffery, DC 73024",Basic,DSL,46.51,458.35,53.75,63.57,97.21,Paid,2024-08-15,2023-05-31,0,Billing Query,In Progress,2023-10-28,10.0
CUST003068,Monique Rowland,fzhang@example.org,+1-517-677-7246x9494,"35817 Brian Mill
North Dale, WV 64601",Premium,Satellite,99.99,983.46,348.08,462.23,96.85,Paid,2024-08-04,2023-11-13,0,Connection Problem,In Progress,2024-09-05,10.0
CUST003069,Ann James,allenjustin@example.net,+1-400-959-9787x448,"4413 Christopher Highway
Lake Anthony, KS 13761",Premium,Satellite,119.79,136.15,326.37,460.35,95.68,Pending,2024-10-22,2023-06-09,1,Technical Issue,Resolved,2024-07-16,10.0
CUST003070,Brian Trevino,jennifer39@example.org,(683)287-0975x761,"2582 Brown Isle
Robertsview, AS 76454",Basic,Cable,33.73,877.44,81.65,96.9,98.59,Pending,2024-10-22,2023-11-17,1,Service Request,In Progress,2023-11-25,10.0
CUST003071,Kevin Russell,ronald15@example.net,(659)202-0236,"Unit 8123 Box 2399
DPO AP 67558",Basic,Satellite,38.3,568.66,66.16,98.5,95.73,Paid,2023-09-25,2023-02-09,0,Technical Issue,Resolved,2023-06-26,10.0
CUST003072,Brittany Hunt,mistyparker@example.com,001-873-337-3655x9555,"4049 Baker Junctions Apt. 137
South Paulstad, CO 22730",Enterprise,DSL,187.68,414.74,692.69,826.36,95.42,Paid,2023-08-04,2023-06-19,1,Billing Query,In Progress,2023-08-16,10.0
CUST003073,Wendy Jones,theodore22@example.org,(831)484-1436,"PSC 9751, Box 8870
APO AP 86434",Basic,Cable,49.07,669.73,72.63,88.69,97.29,Overdue,2024-11-19,2024-08-09,0,Technical Issue,Closed,2024-11-06,10.0
CUST003074,Ryan Houston,morriselizabeth@example.org,+1-488-473-4002,"0666 Garcia Unions
West Kathyshire, OR 27138",Premium,DSL,85.95,456.6,291.32,369.05,97.09,Pending,2024-04-04,2023-10-18,0,Connection Problem,Closed,2024-12-12,10.0
CUST003075,Amanda Boyd,stephanie07@example.org,001-702-230-0659,"05716 Julie Motorway Suite 464
Port Thomas, OR 69494",Basic,DSL,36.51,615.31,67.61,82.06,96.36,Paid,2023-09-27,2023-03-28,0,Service Request,In Progress,2023-05-21,10.0
CUST003076,John Rodriguez,lesliecarpenter@example.org,914-955-8855,"847 William Plain
Herringport, NH 91214",Standard,Fiber,60.68,150.89,293.49,284.17,99.31,Paid,2024-11-26,2024-11-19,0,Service Request,Closed,2024-12-11,10.0
CUST003077,Robin Estrada,pcook@example.org,001-923-225-9837x650,"010 Jon Plains
Johnsonport, AZ 54440",Premium,DSL,93.2,462.76,348.72,466.4,95.63,Paid,2024-11-17,2024-04-14,2,Technical Issue,In Progress,2024-05-10,10.0
CUST003078,Joseph Schneider,xjimenez@example.com,285-732-5925x9036,"651 Smith Pine Apt. 126
Port Allenhaven, PW 42016",Enterprise,DSL,154.47,778.68,741.03,872.59,97.02,Paid,2024-08-18,2024-03-09,2,Billing Query,Open,2024-06-06,10.0
CUST003079,Jeffrey Butler,lesliekrueger@example.net,+1-231-550-6390x102,"5539 Benjamin Manors
Williamston, CO 80527",Enterprise,Fiber,143.96,129.28,501.07,549.81,99.72,Pending,2024-07-10,2023-07-16,0,Connection Problem,Resolved,2024-10-09,10.0
CUST003080,Chelsea Williams,yolandastrong@example.com,4436056158,"154 Morgan Corners
Zamorafort, AL 46331",Standard,Satellite,58.34,151.55,109.59,148.98,94.34,Paid,2024-06-08,2023-08-17,0,Connection Problem,In Progress,2024-03-06,10.0
CUST003081,John Cain,kallen@example.org,299.471.4075x23713,"9885 Owens Spur Suite 006
Wilsonside, VA 00831",Enterprise,Cable,141.0,859.77,526.67,607.86,98.01,Paid,2024-08-28,2024-05-14,0,Technical Issue,Open,2024-06-12,10.0
CUST003082,Brittany Meyer,emily06@example.net,263.422.2739,"USS Morris
FPO AE 90045",Premium,Cable,82.98,748.31,341.28,348.88,97.44,Paid,2024-06-12,2023-12-22,3,Billing Query,Closed,2024-06-01,10.0
CUST003083,Shawn Thomas,cclark@example.com,336.767.3648x74819,"3818 Jennifer Courts Suite 471
Washingtonfurt, MH 75478",Enterprise,DSL,162.53,203.15,551.7,693.51,97.7,Pending,2024-09-06,2024-07-07,2,Connection Problem,Open,2024-11-06,10.0
CUST003084,Patricia Rose,jesse25@example.net,997.769.7168x421,"1994 Terry Pine Apt. 231
New Tony, PA 15508",Enterprise,Cable,182.46,886.84,563.21,572.17,97.34,Paid,2024-12-01,2024-11-04,2,Technical Issue,Closed,2024-12-07,10.0
CUST003085,Antonio Fields,craig48@example.com,(936)243-2888x90477,"402 Felicia Trafficway Apt. 307
North Karenhaven, GA 84388",Standard,Cable,59.77,198.29,159.37,174.38,98.82,Overdue,2024-12-11,2024-02-20,0,Service Request,Open,2024-11-30,10.0
CUST003086,Virginia Roberts,wharris@example.com,+1-868-212-5303,"588 Tucker Parkways Apt. 386
Rogersfort, ME 92505",Premium,Satellite,84.42,306.49,383.27,499.01,94.37,Paid,2024-10-14,2024-05-21,0,Connection Problem,Closed,2024-05-23,10.0
CUST003087,Maria Bailey,brandyparrish@example.org,(808)236-0105x5234,"37677 Rodriguez Park
Smithhaven, RI 67536",Premium,DSL,99.03,562.63,301.32,365.23,97.63,Paid,2024-09-11,2024-06-01,0,Service Request,Closed,2024-09-01,10.0
CUST003088,Rebecca Chang,pearsonjames@example.net,493-545-1598x016,"01890 Johns Vista
Fisherchester, TN 71102",Standard,Satellite,69.15,450.71,71.57,101.43,96.22,Paid,2024-09-26,2024-05-10,0,Connection Problem,Resolved,2024-11-30,10.0
CUST003089,Justin Clay,lowemelissa@example.net,697.621.7457x41103,"8438 Bethany Trace Apt. 452
North Jasmine, IN 74812",Basic,Fiber,47.3,630.01,50.69,53.53,99.31,Paid,2024-06-10,2024-04-14,0,Billing Query,Closed,2024-11-15,10.0
CUST003090,Carlos Kim,dmiller@example.org,5368226141,"91629 Thomas Groves
West Audreyberg, ND 56513",Enterprise,Fiber,161.53,156.66,576.8,557.51,99.78,Pending,2023-10-09,2023-02-17,0,Service Request,Closed,2024-10-30,10.0
CUST003091,Amanda Stewart,wallison@example.org,970.604.1623x598,"39330 Rebecca Union
Clarkbury, TN 01743",Standard,DSL,77.11,342.36,210.94,290.45,97.25,Paid,2024-10-19,2023-12-25,0,Technical Issue,Open,2024-10-10,10.0
CUST003092,Carrie Brown,stacy02@example.net,9888485143,"4835 Gardner Walk Apt. 975
East Heather, RI 04375",Premium,Satellite,109.25,118.81,322.97,429.89,94.03,Paid,2024-11-15,2023-10-22,0,Service Request,In Progress,2024-05-10,10.0
CUST003093,Nicole Marshall,watsonandrew@example.net,+1-814-739-5060x189,"765 Amy Hill Suite 998
West Russell, MD 81058",Basic,Fiber,32.38,933.44,55.86,61.52,99.49,Overdue,2023-06-14,2023-03-09,0,Technical Issue,Closed,2023-09-15,10.0
CUST003094,Paul Pierce,kelly72@example.net,799.470.6041x85107,"12960 Jones Shoals Apt. 730
West Samanthashire, OR 22191",Basic,Cable,42.63,85.24,73.88,76.87,98.18,Paid,2024-04-18,2024-02-26,0,Technical Issue,Closed,2024-10-25,10.0
CUST003095,Jordan Burton,james58@example.com,(976)558-0624,"168 Andrew Road Suite 602
New Renee, DC 38552",Standard,Fiber,78.01,507.9,226.27,236.02,99.17,Paid,2024-11-16,2024-09-30,2,Billing Query,Closed,2024-10-03,10.0
CUST003096,Patricia Fields,kellychad@example.org,001-569-437-4528x220,"0253 Kayla Club Suite 979
Guerraburgh, NE 84070",Enterprise,Fiber,120.11,568.52,817.41,875.86,99.44,Paid,2024-09-27,2024-07-07,1,Connection Problem,Closed,2024-08-07,10.0
CUST003097,John Lowe,kelsey91@example.net,(230)429-3835x160,"Unit 0765 Box 9239
DPO AA 68975",Premium,Satellite,95.36,569.35,332.38,451.5,94.71,Pending,2024-01-21,2023-09-21,0,Connection Problem,Open,2023-12-08,10.0
CUST003098,Heidi Green,hardybilly@example.com,753.532.9749,"62754 Mary Vista Suite 572
Ericport, GA 51674",Enterprise,Fiber,135.94,583.45,967.63,922.16,99.01,Paid,2024-03-11,2023-11-25,0,Service Request,Closed,2024-02-05,10.0
CUST003099,Samuel Smith,holly79@example.net,8502672455,"PSC 4681, Box 7042
APO AP 59796",Enterprise,Cable,175.49,579.84,873.42,957.95,97.55,Paid,2024-06-14,2023-01-10,0,Billing Query,Open,2023-04-16,10.0
CUST003100,Linda Miller,cmorris@example.net,493.796.6166x22617,"35051 Lang Ridge Apt. 996
Harrisonmouth, WA 90322",Standard,DSL,77.08,874.97,159.94,216.67,97.66,Pending,2024-08-14,2023-11-05,0,Connection Problem,Resolved,2024-06-24,10.0
